"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Hungary","HUN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","519047625.561698","537998155.675157","822963834.760084","347031289.281197","-449007956.205415","246026543.232328","402989626.561161","675901010.17768","1018695669.14555","892199274.278594","753482565.482353","-3804941625.94472","-3557049002.99648","-79024467.7143936","246259220.312305","553478840.161349","-755615789.849681","-1440470145.61814","-1801182690.6235","-707660913.45206","-1219041492.62178","-3381942802.25763","-3396348498.99815","-1352794953.04661","-1147007927.81795","679525966.23679","622690865.019325","5359951881.55193","6959344406.75625","8676177811.37036","8595934568.17412","9409490652.07133","8964277929.69647","9975359566.52968","12603607489.6075","10417104391.7397","7396830414.17802","",
"IBRD only","IBD","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","2257000000","-2465000000","-2802000000","2038000000","1531000000","-954000000","1299000000","2441000000","3100000000","1784000000","1059000000","2313000000","2344000000","1282000000","-1538000000","-2592000000","409000000","10819614426.8351","12865957536.7369","14619057986.5737","12316401091.3043","13131270332.3864","12455540664.1548","11341399488.3913","8411220328.28875","19786001791.3359","20911715981.289","9917758527.08662","21191036277.8746","21212148895.5807","24021724758.5102","-1884415529.34619","-6237109751.68573","-3027125054.37997","5351899012.23086","8234324959.97202","11434768728.767","-7507042975.34717","",
"IDA only","IDX","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-500017600.21568","702501190.097607","962429102.009109","-832488641.162019","-2258339165.54286","-5653548460.78432","-6162724658.73907","-5358708521.53588","-4512606726.85855","-4434193036.79073","-6134931259.68047","-6155516301.44596","-7042634826.62408","-8111530902.40677","-7844247653.11581","-6615557120.095","-4011561595.14451","-4712170094.93306","-3482052608.17945","-6311718422.51495","-10211864221.3869","-13984314681.2341","-13360131754.4659","-13601016314.3159","-11441228840.35","-13143494265.9042","-9180938408.72284","-5122207191.98702","-8164091361.14741","-14960253367.7105","-27276336270.9111","-31769964257.3651","-38703712438.7177","-74360043516.2859","-67410018791.4032","-91023662478.7203","-106686782608.974","-136063399026.175","-92135051692.1411","-67969807623.7703","-63249171394.8495","-41579206265.0143","-72211612625.3398","-105917684940.611","",
"Not classified","INX","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23568794531.6351","22888761351.906","25499501757.0596","23713273170.1521","35648697991.4307","38453010693.2179","48813620873.0114","50760069402.5249","50688315303.8524","46179733499.1624","96215066586.5829","68649293779.4876","75812167837.1143","127121689439.845","",
"Iran, Islamic Rep.","IRN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","7737000000","2856000000","-201000000","11540000000","-3042000000","-4066000000","5348000000","-253000000","-865000000","-769000000","-5454000000","-2230000000","-2010000000","-2939000000","-2551000000","-11576000000","-8630000000","-5723000000","4029000000","3840000000","5179000000","2079000000","-2135000000","6356000000","12224000000","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2044100000","6689000000","18966800000","27891200000","-2225200000","7402400000","30749000000","33594000000","22018282324.13","20322000000","-1789014222.13","2713640000","15149856000","35954800000","",
"Iceland","ISL","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","29400000","10200000","91800000","64800000","36900000","-8300000","-120000000","82200000","22800000","31100000","176400000","-20100000","-18000000","156300000","83430446.1063817","-79333014.50282","2192193.87270403","190173218.513954","313742795.481445","245407456.333136","37277970.3640831","35802532.8636914","-368613434.887826","-403551627.919075","-618392151.631613","-90855203.0399163","139202286.945605","-343696888.115814","-739193203.440907","-1981185495.73861","-2928589248.79665","-1967478508.7419","-646629358.822542","1155404497.97745","1352855371.84382","1172194526.34388","855097464.317601","1233688679.93515","1069942609.57624","1237378078.93482","1316081738.91787","1007980949.36071","810434911.121844","",
"Israel","ISR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","-305000000","-396000000","","","","-456000000","-389000000","-465000000","-525000000","-738000000","-1087000000","-1142000000","-987000000","-2448000000","-2983000000","-3480000000","-2684000000","-1994000000","-2607000000","-3062000000","-2843000000","-3538300000","-3180200000","-3298100000","-2567000000","-1628500000","-1460000000","-3298700000","-2593100000","-1832900000","-2916000000","-5367800000","-4501900000","-6037300000","-6496800000","-7808400000","-7915600000","-5387100000","-2999200000","-3056600000","-203100000","-3165900000","-3513500000","-1027000000","135600000","-150100000","221700000","-1490800000","-1292500000","5564800000","5110400000","1319700000","99300000","5364900000","5776100000","9139600000","5707000000","5887700000","1883900000","",
"Italy","ITA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","107680159.89232","811921589.513579","967058287.77442","-3328110291.3953","-7884887332.49247","-483144173.43766","-2741198142.21768","2216658010.91718","6178264390.36804","3805769085.23659","-12956080101.18","-9344323403.02935","-5696862256.04271","1877822085.63662","-1849362427.58582","-1954095748.03319","8469745735.80437","3607682228.02249","223324254.28476","-1994927194.35411","1461264916.58425","105589450.923965","174993071.022713","32207609508.2742","36945252882.4426","45325897739.8749","62155136415.2244","47619296427.0848","39886976511.7094","21147036098.3883","9200654894.46539","13667052110.0377","9022599698.08099","6798048944.5351","9521962646.68108","-3474470095.45178","-17546709256.6186","-8621136234.13074","-19657752095.2759","-12634589152.6233","-41469026448.7735","-34288940811.4042","21156564234.8511","48521300002.6204","61119981906.1033","53071588925.7569","60155828760.7803","57728585839.7908","51208362530.1099","",
"Jamaica","JAM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-235300000","31300000","66700000","-52000000","-44700000","-298900000","-378500000","-301700000","-186400000","-241000000","94200000","30400000","-139200000","-434500000","-173000000","-69800000","-35000000","-377910000","-26300000","-335200000","-541500000","-665100000","-653700000","-531100000","-838300000","-1235100000","-1555635000","-1391056367.27278","-1365268208.68813","-1973546537.94346","-2315799601.46387","-3416441707.94729","-4374789039.06333","-2318012641.57243","-2449403098.03721","-3541151131.14738","-3327364252.56853","-3181127085.86494","-3051487394.97016","-2296499439.40424","-1837864661.5875","-2356750821.02191","-2227464864.11817","",
"Jordan","JOR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","-214759762.98906","-244087372.991584","-350210862.384551","-562241044.103424","-744013255.918511","-959770210.688483","-1119891306.36454","-1611339531.74241","-1652370330.54965","-2308152626.88924","-2391820851.04052","-2155056602.36291","-1919955270.24323","-1757678736.83417","-1518076283.99433","-1473602454.3704","-1331132245.52556","-597098146.496418","-1057576465.54587","-943964083.090545","-1655213821.88733","-1672340504.99392","-1410120691.61033","-1424008291.76841","-1752609308.88575","-1613399153.73766","-1560225669.95769","-1456417489.42172","-2256768734.10437","-2245311306.57059","-1831623568.03474","-2137408095.90973","-3408385738.18054","-5145482725.34556","-5029732778.56135","-6313059604.6278","-6529453560.05693","-5397612676.05634","-5489577464.78873","-7557323943.66197","-8668169014.08451","-9944366197.1831","-9460140845.07042","-8591830985.91549","-8129859154.92958","-8644225352.11268","-7708591549.29578","",
"Japan","JPN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21309371596.6489","47450014246.5314","72968602319.8624","69164578262.6967","69091201723.8882","26480675041.2366","51601038995.8407","72487452621.7708","94230374346.5512","69911671152.1859","63045444315.0605","83502740418.595","17341178492.6407","23251948662.5674","78197081417.2455","-39544359231.2281","-101198487543.672","-125128284733.983","-128605076447.102","-23275907631.1959","40443851155.2432","37636176718.9342","3980698191.11841","",
"Kazakhstan","KAZ","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-126600000","-589000000","-558900000","-1051000000","172000000","1256354847.95967","-533514773.947675","-153214258.791615","1496098062.27504","3544189463.7045","4927561278.71502","8557548407.46396","6782975764.60506","26685482104.8588","9025869411.94212","21250595042.4373","38208846919.3135","30923105550.1114","27847237822.5202","29775459519.154","6906805627.09522","5490963204.18881","13150037119.6353","21763175159.6204","",
"Kenya","KEN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-175945251.817231","3226907.14726335","119373254.181896","-563951846.166765","-401856288.940806","-839062355.34332","-575407677.197497","-258003675.97105","-43270801.8519642","-101083157.725383","-60917289.0088306","-4437393.46279955","-426084265.745066","-460525945.083986","-643675851.542675","-476548601.120383","-130246378.005807","-21696732.0396686","-1296327284.1063","-1453451893.3539","-2395870743.78202","-2000541131.73103","-2970948723.01666","-4064850081.25341","-4119475591.48757","-987045307.056155","-1036959028.42705","-651650569.83269","-649327981.086306","-1007314078.38763","-1396557727.51619","-2225255504.46472","-2996249357.82223","-4268637872.35772","-3916539738.28787","-4548264829.46378","-6360159023.3274","-6710123651.45398","-7318068648.68627","-9035535132.25668","-7057775678.08534","-6243353494.34172","-8645980539.68023","","",
"Kyrgyz Republic","KGZ","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-149128000","-124588000","-277981000","-469238000","-141433000","-333505457.676387","-178190622.864451","-81431570.3227834","-10874448.1416813","-78193781.96978","-134184764.262288","-183454392.47873","-449548169.479397","-967418638.097305","-1195504624.43461","-1982519089.12262","-1227974555.58166","-1534283797.18631","-1656613019.86043","-2917630516.89051","-2824203575.16016","-3169531477.13418","-2422081515.14236","-2339826753.14385","-2502183158.06431","-2912652703.75338","",
"Cambodia","KHM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-192800000","-243998000","-339600000","-405500000","-480200000","-355600000","-406960201.620193","-459298865.334546","-437693298.434777","-345516600.775898","-362074311.792296","-467199795.046384","-390066228.005889","-533988077.714102","-558177789.383339","-652116570.226236","-956406008.966637","-859163588.45271","-1674511916.47717","-1764889739.1141","-1927523603.86086","-1932612476.26817","-2125351678.17364","-2236506647.05702","-2244081820.13336","-2414601273.62841","-3408949630.24638","",
"Kiribati","KIR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","4061964.90274762","-22084970.3048677","-26963464.5021522","-25554264.9278839","-18089845.6462974","-11548730.7222372","-17294564.2024361","-18536416.351642","-24050889.9438446","-25701840.6266074","-27284588.7621613","-35244342.5609587","-27567547.5671322","-37271003.648764","-29703650.310086","-20796185.4650671","","","","","","","","","","","","-82729603.8857814","-90093150.1476165","-98821582.439446","-97231145.0692002","-103518494.461425","-131487736.273246","-146136824.00341","-151874727.242513","-159903554.35598","-156193181.730479","-161482389.696167","-165762053.960004","","",
"St. Kitts and Nevis","KNA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","-14418518.5185185","-16351851.8518518","-20422222.2222222","-26140740.7407407","-15937037.037037","-13844444.4444445","-14677777.7777778","-22222222.2222222","-31703703.7037037","-40196296.2962963","-49981481.4814815","-35007407.4074074","-12329629.6296296","-25366666.6666667","-22181481.4814815","-53681481.4814815","-65659259.2592593","-55918518.5185185","-48033333.3333333","-59237037.037037","-98748148.1481481","-88886296.2962963","-102975565.925926","-90626918.5185185","-47700502.962963","-53470834.4444444","-84981349.9999999","-113299621.851852","-202315128.888889","-191369195.555556","-155919122.222222","-119148409.259259","-90075811.4814814","-83082462.2222222","77163167.4686319","56415.9319037497","-42053326.1072033","-4766544.95231006","","",
"Korea, Rep.","KOR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-254000000","282000000","-916000000","-3506000000","-5277100000","-4164300000","-3179100000","-1510900000","629200000","76200000","4437900000","9745300000","12575300000","3724100000","-3188400000","-8166700000","-3272400000","1663700000","-4433100000","-8398700000","-21978300000","-7989200000","42495100000","26488500000","14546800000","7140200000","8587300000","17292900000","34122600000","23508300000","11474300000","19396600000","5435400000","38717900000","33959500000","15957800000","43531800000","73930200000","82854900000","105649200000","99123300000","76858800000","82129500000","",
"Kuwait","KWT","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","5847623905.77473","5957848753.60692","4044443527.99859","4755451471.60118","12161405522.7884","12034891239.9948","7773005781.41249","458475016.440758","1832050599.24311","2789956947.83995","1705717228.7985","-856863627.015656","236845009.164286","-1336777416.70452","2212544389.17181","1098958243.05351","-8090939999.99999","-3785519082.19919","-22528596.4088097","1568977012.74039","1600615339.48443","3416735943.05681","3164673436.11193","-1876913582.30483","1905295846.45505","9928881106.01984","5499187539.7399","3059415591.40768","8442962174.2591","12874109263.658","26309246575.3425","38018965888.7457","39388987316.627","60186155950.0603","33617908084.9689","40785388310.1042","71341369915.816","83140620592.6115","75344353477.9065","59888079430.48","10251823889.8115","-764648397.856449","2727186902.31875","16994114744.044","",
"Latin America & Caribbean (excluding high income)","LAC","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","-160500000","-161200000","-140100000","-163700000","-100500000","-133800000","-109500000","-111100000","-110100000","-140200000","-278800000","-340700000","-342500000","-287700000","-115200000","-111300000","-72370000","-54781547.640435","1114497.24086157","-27618794.4223728","-201992257.091492","-163625276.127337","7830650.50192348","92364486.3042762","-17544486.4734168","-146773678.282627","-66147825.3407209","-349954012.215621","-947984437.710273","-1061035240.42977","-2085058723.52544","-2256435633.5029","-1315153029.36057","-1129953098.02734","-1102052499.87993","",
"Lebanon","LBN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3750637038.39986","-2029255852.32613","-5303811527.64921","-3624286958.87424","-3268959080.97316","-5113518255.85431","-6900257996.04925","-8340024499.3839","-9492875256.63481","-7627030601.15341","-11906832865.9079","-13342449922.6455","-14397923872.7621","-11426359326.0803","-12107086797.1446","-13110301038.1402","","",
"Liberia","LBR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","585718.023398312","1352319.55402257","1251110.92497948","600791.649000473","-521116.770817616","1414767.43069196","2605583.85148249","2702485.73025663","893650.659805976","","","","","","","","","","","","","","","","","-741498032.967272","-816363861.280419","-1224602723.23438","-1204938606.29377","-1381364966.30785","-1250093005.49901","-542982118.276661","-1022636892.84458","-1525627322.62742","-1175575181.52593","-1799126585.07449","-1364407090.27854","-1057421109.4909","-802605177.286216","","",
"Libya","LBY","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","4311419330.82955","2841064555.90782","5523034901.15908","9412913189.42081","-2426602789.63596","623537003.926763","1215660713.0956","531999338.675126","2887320851.33406","414716996.74887","-878703131.569086","-1617056187.68234","-598461311.375915","2508323501.45322","66612446.4387517","1541093344.05543","-1005683148.65633","263227232.971918","1758242034.5012","1338599608.39925","1528643518.39234","-299417565.999848","2044152624.70471","7186000000","4959000000","1300000000","4523000000","7180000000","15860000000","22179000000","26712000000","36155300000","10375000000","18658700000","3513800000","28592400000","3676800000","-18495600000","-9742900000","-4700400000","","","",
"St. Lucia","LCA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-18499460.579359","-21900000","-33600000","-39700000","-48200000","-60700000","-48800000","-25400000","-34200000","-30100000","-13077777.7777778","-23077777.7777778","-14681481.4814815","-59737037.037037","-38437037.037037","-55870370.3703704","-36285185.1851851","-25951851.8518518","-32177777.7777778","-16151851.8518519","-36722222.2222222","-55622222.2222222","-37362962.9629629","-87577777.7777778","-69074074.0740741","-74891851.8518519","-81771339.6296296","-109585192.222222","-36061901.8518518","-69931712.2222223","-266477927.037037","-290259991.481481","-284221764.074074","-104008397.407407","-178556764.074074","-243381925.925926","-152361185.925926","-69778115.5555556","107607567.692661","174970019.383435","29819398.8228177","57050534.7150241","","",
"Latin America & Caribbean","LCN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-171681373.8559","-50879695.6785","86308173.3728999","-130072244.6591","-403068736.7304","-903830667.2428","-711812306.3826","-880462228.8387","-773726419.7325","-344442208.2904","-734401855.8813","-750171751.8296","-677220149.5346","-748400069.3584","-770314416.1237","-672036980.3035","-1020584082.667","-916867186.3656","-982090623.2259","-1383429808.0017","-1364588928.5271","-1238558366.8694","-1066913536.9816","-950476666.377601","-1218639916.6956","-1726747410.74","-954050000","-1111890000","-1139960000","-1823850000","-2178712930","-3113711000","-3353700000","-5579000000","-2731500000","-4118500000","-8611150000","-8155171568.40896","-6428657223.05667","-6406606457.70637","-6063314670.16749","-5993868514.63866","-6317047992.80595","-6576794257.39769","",
"Lower middle income","LMC","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-144961292.470885","-180434999.8431","-206309999.8206","-223214999.8059","-294291387.702139","-384420943.354543","-424235338.680636","-799963788.201815","-883836587.027685","-788812986.559899","-586879528.673141","-619262958.715232","-853943397.468434","-922647894.846113","-961263164.815667","-1091703366.09348","-1242789922.45174","-1359406133.62537","-1268699669.18","-1254994660.83306","-1403220771.24047","-1296869414.5681","-1259501731.94434","-989065054.048497","-882346234.219496","-776449268.344416","-599806159.188651","-511704023.040619","-773874928.425552","-909160364.558168","-988959799.036799","-979837907.278904","-1009626072.41391","-1003160132.24148","-1237994110.89642","-1491804085.89417","-1422432824.75721","-1692012056.56378","-1380546984.28954","-1246176379.63859","-1074561959.77444","-976374616.82577","-1107027353.05814","-1076233332.36895","",
"Late-demographic dividend","LTE","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-209804274.601985","-259391613.398108","-710845000","-775360000","-1013010000","-1277812500","-1099182500","-723685000","-651350000","-766120811.308572","-1089789247.60832","-1592863645.24772","-1873460120.75068","-3119275572.35728","-5235072291.6417","-5643712772.94812","-620929744.409478","-700915025.647369","-1104246383.65643","359862675.250801","575717110.147282","918198698.31244","-273612432.498175","518661382.311353","1350883593.30748","1609718955.10509","",
"Luxembourg","LUX","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2708118726.53281","4300119913.54663","3838132979.1732","6190384090.8638","7038874022.50837","7973107383.34251","8694025987.48907","11977340551.7011","15844206735.9021","17719750363.9533","15717438175.5884","14820799726.6411","16160221021.2474","17771514270.8295","19520387130.8632","22028932557.6987","21032070808.0265","20942831737.1258","20659567119.7515","24116125949.7334","",
"Latvia","LVA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93807284","331695000","59849000","-105545000","-414448000","-477332000","-827403000","-691300000","-435695131.660644","-641499687.679397","-768702016.036046","-1303336700.30685","-2044791449.14834","-2324957586.3687","-4290931993.98624","-5512066379.29273","-4140658190.25389","-190956548.540584","-320450851.938546","-1436505779.68356","-1304303492.87074","-1122976812.98448","-456376010.306964","-138863395.209121","248052238.942524","-408380830.359999","-186999454.956571","",
"Macao SAR, China","MAC","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2517060328.91953","2880750423.85787","4325196197.95118","3939937632.03978","4210051798.17666","4996212216.29977","6893080896.62448","9383147972.84397","15506387460.0235","21293068936.0543","24977405447.1006","31052674519.1208","29505745173.4885","17800828245.7042","18886748124.3381","23746378948.2359","","",
"St. Martin (French part)","MAF","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-963112162.829154","-1782630217.20746","-2235671070.98756","-1798558201.87345","-2044043539.25003","-1974523574.39856","-2228024145.09251","-2230109550.84928","-1257290602.91038","-1351790654.51716","-1199205664.16558","-1076178019.36627","-828186823.539264","-102324844.837772","-1251153075.39788","-1543978703.46311","-1572953695.78076","-1909140154.89803","-1608287745.31519","-1822070986.65992","-2198534134.93753","-1232693099.97628","-1117023286.5382","-1455059864.3905","-1335316226.02495","-2093220551.79848","-1111415357.4612","-1114913759.85845","-1728414693.05363","-3227630251.1006","-3951168994.58638","-4440744115.62965","-7420593636.53739","-12774727823.0575","-10926909415.6859","-9953278186.70668","-14062623475.6277","-14674780975.466","-14810418460.9486","-13690326430.4099","-7927842023.52507","-10739249607.2905","-10551433764.5562","-12226019668.3031","",
"Monaco","MCO","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-100040000","-122020000","-320020000","-376410000","-434630000","-179360000","-330530000","-352940000","-418140000","-667300000","-775140000","-1212240000","-1603240000","-2319790000","-3219160000","-1998580000","-2255498750.35667","-2825503937.83667","-2959960000","-2986360000","-2913560000","-1991460000","-1858790000","-2252110000","-2935450944.00102","",
"Madagascar","MDG","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","-65391586.1302535","-98314568.5204649","-63486195.6628568","-62683484.0308762","-133212204.491106","-441282588.742855","-559166504.088218","-341404547.752945","-275064751.262562","-195354077.814066","-124964774.535349","-153076896.951217","-138214337.199316","-119218490.853088","-165850966.048535","-95887741.1810564","-338246579.987686","-195531121.959725","-230197249.593162","-294631181.965558","-218482760.419397","-237896771.052666","-199830019.562935","-291886333.468814","-299147369.900934","-288555844.217847","-331675856.242419","-187176039.131145","-514975119.353513","-554939573.599998","-649266259.800001","-825540136.864562","-699600735.165125","-1293608942.00907","-2139757835.5891","-1995395725.9308","-1308907969.40386","-1204085856.98658","-1154508019.88999","-948902043.861736","-550232110.080078","-437425890.567419","-253293816.278716","-435546039.778894","-493604733.696413","",
"Maldives","MDV","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","-900000","-3400000","-4900000","-21900000","-19100000","-17100000","-19800000","-10700000","6100000","10347965.3320654","16321085.3966171","12214179.7256335","9919074.59516861","19873000","329673.073431","2061370.75470099","-21591676","14956279.8781229","5354152.36592701","15509758.055156","647985.411247283","16565685.7329953","-27767024.7343039","5501077.66657595","8194762.03157103","39477199.070917","49360518.824951","-33598121.037282","-384035397.053719","-269390064.689639","168193991.826188","-107214252.286509","232165795.76164","314232523.777393","146924690.07404","339502569.879086","508336313.143015","545048446.109549","375920282.87938","-50674148.1335318","-188733316.556809","-431367478.035686","",
"Middle East & North Africa","MEA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
